id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
81;1;;;;thallium;81;Tl;Thallium;204.3829956;;;;;;;;;;
82;1;;;;lead;82;Pb;Lead;207.1999969;;;;;;;;;;
83;1;;;;bismuth;83;Bi;Bismuth;208.9799957;;;;;;;;;;
84;1;;;;polonium;84;Po;Polonium;208.9819946;;;;;;;;;;
85;1;;;;astatine;85;At;Astatine;209.9869995;;;;;;;;;;
86;1;;;;radon;86;Rn;Radon;222.0180054;;;;;;;;;;
87;1;;;;francium;87;Fr;Francium;223.0200043;;;;;;;;;;
88;1;;;;radium;88;Ra;Radium;226.0249939;;;;;;;;;;
89;1;;;;actinium;89;Ac;Actinium;227.0279999;;;;;;;;;;
90;1;;;;thorium;90;Th;Thorium;232.0379944;;;;;;;;;;
91;1;;;;protactinium;91;Pa;Protactinium;231.0359955;;;;;;;;;;
92;1;;;;uranium;92;U;Uranium;238.029007;;;;;;;;;;
93;1;;;;neptunium;93;Np;Neptunium;237.0480042;;;;;;;;;;
94;1;;;;plutonium;94;Pu;Plutonium;244.0639954;;;;;;;;;;
95;1;;;;americium;95;Am;Americium;243.0610046;;;;;;;;;;
96;1;;;;curium;96;Cm;Curium;247.0700073;;;;;;;;;;
97;1;;;;berkelium;97;Bk;Berkelium;247.0700073;;;;;;;;;;
98;1;;;;californium;98;Cf;Californium;251.0800018;;;;;;;;;;
99;1;;;;einsteinium;99;Es;Einsteinium;252.0829926;;;;;;;;;;
100;1;;;;fermium;100;Fm;Fermium;257.0950012;;;;;;;;;;
101;1;;;;mendelevium;101;Md;Mendelevium;258.098999;;;;;;;;;;
102;1;;;;nobelium;102;No;Nobelium;259.1010132;;;;;;;;;;
103;1;;;;lawrencium;103;Lr;Lawrencium;264;;;;;;;;;;
104;1;;;;rutherfordium;104;Rf;Rutherfordium;265;;;;;;;;;;
105;1;;;;dubnium;105;Db;Dubnium;268;;;;;;;;;;
106;1;;;;seaborgium;106;Sg;Seaborgium;272;;;;;;;;;;
107;1;;;;bohrium;107;Bh;Bohrium;273;;;;;;;;;;
108;1;;;;hassium;108;Hs;Hassium;276;;;;;;;;;;
109;1;;;;meitnerium;109;Mt;Meitnerium;279;;;;;;;;;;
110;1;;;;darmstadtium;110;Ds;Darmstadtium;278;;;;;;;;;;
111;1;;;;roentgenium;111;Rg;Roentgenium;283;;;;;;;;;;
112;1;;;;copernicium;112;Uub;Copernicium;285;;;;;;;;;;
113;1;;;;nihonium;113;Uut;Nihonium;287;;;;;;;;;;
114;1;;;;flerovium;114;Uuq;Flerovium;289;;;;;;;;;;
115;1;;;;moscovium;115;Uup;Moscovium;291;;;;;;;;;;
116;1;;;;livermorium;116;Uuh;Livermorium;293;;;;;;;;;;
117;1;;;;tennessine;117;Uus;Tennessine;295;;;;;;;;;;
118;1;;;;oganesson;118;Uuo;Oganesson;294;;;;;;;;;;
119;1;;;;other;nec;oth;Other;;;;;;;;;;;
120;1;;;;all;all;all;All;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
