id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
103;17;;;;Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin;;;;;;;;;;;;;;
104;17;;;;Dust, unspecified;;;;;;;;;;;;;;
105;17;;;;Ethane;;;;;;;;;;;;;;
106;17;;;;Ethane, 1,1,1,2-tetrafluoro-, HFC-134a;;;;;;;;;;;;;;
107;17;;;;Ethane, 1,1,1-trichloro-, HCFC-140;;;;;;;;;;;;;;
108;17;;;;Ethane, 1,2-dibromo-;;;;;;;;;;;;;;
109;17;;;;Ethane, 1,2-dichloro-;;;;;;;;;;;;;;
110;17;;;;Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114;;;;;;;;;;;;;;
111;17;;;;Ethane, 2-chloro-1,1,1,2-tetra-fluoro-, HCFC-124;;;;;;;;;;;;;;
112;17;;;;Ethane, hexafluoro-, HFC-116;;;;;;;;;;;;;;
113;17;;;;Ethane, pentafluoro-, HFC-125;;;;;;;;;;;;;;
114;17;;;;Ethane, trifluoro-, HFC-143;;;;;;;;;;;;;;
115;17;;;;Ethanol;;;;;;;;;;;;;;
116;17;;;;Ethene;;;;;;;;;;;;;;
117;17;;;;Ethene, chloro-;;;;;;;;;;;;;;
118;17;;;;Ethene, tetrachloro-;;;;;;;;;;;;;;
119;17;;;;Ethene, trichloro-;;;;;;;;;;;;;;
120;17;;;;Exhaust;;;;;;;;;;;;;;
121;17;;;;Filter dust;;;;;;;;;;;;;;
122;17;;;;Fluoranthene;;;;;;;;;;;;;;
123;17;;;;Fluorene;;;;;;;;;;;;;;
124;17;;;;Fluoride;;;;;;;;;;;;;;
125;17;;;;Fluorides;;;;;;;;;;;;;;
126;17;;;;Fluorine;;;;;;;;;;;;;;
127;17;;;;Formaldehyde;;;;;;;;;;;;;;
128;17;;;;HMDA, Hexamethylene diamine;;;;;;;;;;;;;;
129;17;;;;Halogenated hydrocarbons, chlorinated;;;;;;;;;;;;;;
130;17;;;;Hazardous waste (deposited);;;;;;;;;;;;;;
131;17;;;;Heat, waste;;;;;;;;;;;;;;
132;17;;;;Heavy metals, unspecified;;;;;;;;;;;;;;
133;17;;;;Helium;;;;;;;;;;;;;;
134;17;;;;Heptane;;;;;;;;;;;;;;
135;17;;;;Hexane;;;;;;;;;;;;;;
136;17;;;;High radioactive wastes;;;;;;;;;;;;;;
137;17;;;;Hydrocarbons (other than methane);;;;;;;;;;;;;;
138;17;;;;Hydrocarbons, aliphatic, alkanes, unspecified;;;;;;;;;;;;;;
139;17;;;;Hydrocarbons, aliphatic, unsaturated;;;;;;;;;;;;;;
140;17;;;;Hydrocarbons, aromatic;;;;;;;;;;;;;;
141;17;;;;Hydrocarbons, unspecified;;;;;;;;;;;;;;
142;17;;;;Hydrogen;;;;;;;;;;;;;;
143;17;;;;Hydrogen Chloride;;;;;;;;;;;;;;
144;17;;;;Hydrogen cyanide (prussic acid);;;;;;;;;;;;;;
145;17;;;;Hydrogen fluoride;;;;;;;;;;;;;;
146;17;;;;Hydrogen iodide;;;;;;;;;;;;;;
147;17;;;;Hydrogen peroxide;;;;;;;;;;;;;;
148;17;;;;Hydrogen sulfide;;;;;;;;;;;;;;
149;17;;;;Hydrogen-3, Tritium;;;;;;;;;;;;;;
150;17;;;;Hydroxide;;;;;;;;;;;;;;
151;17;;;;Indeno(1,2,3-cd)pyrene;;;;;;;;;;;;;;
152;17;;;;Inorganic salts and acids, unspecified;;;;;;;;;;;;;;
153;17;;;;Iodide;;;;;;;;;;;;;;
154;17;;;;Iodine-129;;;;;;;;;;;;;;
