id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
118;7;;;;reserved;;;;;;;;;;;;;;
119;7;;;;reserved;;;;;;;;;;;;;;
120;7;;;;reserved;;;;;;;;;;;;;;
121;7;;;;reserved;;;;;;;;;;;;;;
122;7;;;;reserved;;;;;;;;;;;;;;
123;7;;;;reserved;;;;;;;;;;;;;;
124;7;;;;reserved;;;;;;;;;;;;;;
125;7;;;;reserved;;;;;;;;;;;;;;
126;7;;;;reserved;;;;;;;;;;;;;;
127;7;;;;reserved;;;;;;;;;;;;;;
128;7;;;;reserved;;;;;;;;;;;;;;
129;7;;;;reserved;;;;;;;;;;;;;;
130;7;;;;reserved;;;;;;;;;;;;;;
131;7;;;;reserved;;;;;;;;;;;;;;
132;7;;;;reserved;;;;;;;;;;;;;;
133;7;;;;reserved;;;;;;;;;;;;;;
134;7;;;;reserved;;;;;;;;;;;;;;
135;7;;;;reserved;;;;;;;;;;;;;;
136;7;;;;reserved;;;;;;;;;;;;;;
137;7;;;;reserved;;;;;;;;;;;;;;
138;7;;;;reserved;;;;;;;;;;;;;;
139;7;;;;reserved;;;;;;;;;;;;;;
140;7;;;;reserved;;;;;;;;;;;;;;
141;7;;;;reserved;;;;;;;;;;;;;;
142;7;;;;reserved;;;;;;;;;;;;;;
143;7;;;;reserved;;;;;;;;;;;;;;
144;7;;;;reserved;;;;;;;;;;;;;;
145;7;;;;reserved;;;;;;;;;;;;;;
146;7;;;;reserved;;;;;;;;;;;;;;
147;7;;;;reserved;;;;;;;;;;;;;;
148;7;;;;reserved;;;;;;;;;;;;;;
149;7;;;;reserved;;;;;;;;;;;;;;
150;7;;;;reserved;;;;;;;;;;;;;;
151;7;;;;reserved;;;;;;;;;;;;;;
152;7;;;;reserved;;;;;;;;;;;;;;
153;7;;;;reserved;;;;;;;;;;;;;;
154;7;;;;reserved;;;;;;;;;;;;;;
155;7;;;;reserved;;;;;;;;;;;;;;
156;7;;;;reserved;;;;;;;;;;;;;;
157;7;;;;reserved;;;;;;;;;;;;;;
158;7;;;;reserved;;;;;;;;;;;;;;
159;7;;;;reserved;;;;;;;;;;;;;;
160;7;;;;reserved;;;;;;;;;;;;;;
161;7;;;;reserved;;;;;;;;;;;;;;
162;7;;;;reserved;;;;;;;;;;;;;;
163;7;;;;reserved;;;;;;;;;;;;;;
164;7;;;;reserved;;;;;;;;;;;;;;
165;7;;;;reserved;;;;;;;;;;;;;;
166;7;;;;reserved;;;;;;;;;;;;;;
167;7;;;;reserved;;;;;;;;;;;;;;
168;7;;;;reserved;;;;;;;;;;;;;;
169;7;;;;reserved;;;;;;;;;;;;;;
